event_id,timestamp,user_id,user_name,department,role,source_ip,location,login_successful,failed_attempts,resources_accessed,sensitive_data_accessed,privilege_level,download_mb,session_duration_minutes,is_anomaly,anomaly_type
4585,2026-01-02 19:53:22.836070,user_048,Susan Reese,HR,Manager,192.168.6.41,Bangalore,True,0,6,True,1,13.08,207,False,Normal
4586,2026-01-02 19:55:22.836070,user_010,Andre Brock,Sales,Employee,192.168.2.243,Hyderabad,True,0,10,False,1,53.03,176,False,Normal
4587,2026-01-02 19:56:22.836070,user_077,Benjamin Cooper,Sales,Employee,192.168.7.138,Bangalore,True,1,15,False,1,63.84,102,False,Normal
4588,2026-01-02 19:57:22.836070,user_023,Brandon Phillips,Engineering,Employee,192.168.3.55,Hyderabad,True,0,15,False,1,32.71,288,False,Normal
4589,2026-01-02 20:00:22.836070,user_071,Joseph Cruz,HR,Employee,192.168.4.1,Bangalore,True,0,5,True,1,51.69,165,False,Normal
4590,2026-01-02 20:01:22.836070,user_019,Gabrielle Ray,Finance,Director,192.168.3.38,Delhi,True,0,12,False,1,37.14,111,False,Normal
4591,2026-01-02 20:01:22.836070,user_063,Jennifer Bond,HR,Director,192.168.2.132,Hyderabad,True,0,5,False,1,65.33,188,False,Normal
4592,2026-01-02 20:07:22.836070,user_085,Jennifer Holland,HR,Employee,192.168.6.2,Mumbai,True,0,5,False,1,55.54,289,False,Normal
4593,2026-01-02 20:11:22.836070,user_024,Dustin Johnson,Finance,Manager,192.168.6.6,Bangalore,True,0,7,False,1,50.55,148,False,Normal
4594,2026-01-02 20:12:22.836070,user_014,Joann Medina,HR,Director,192.168.4.109,Delhi,True,1,8,False,1,73.48,216,False,Normal
4595,2026-01-02 20:16:22.836070,user_010,Andre Brock,Sales,Employee,192.168.1.124,Hyderabad,True,0,5,False,1,40.94,294,False,Normal
4596,2026-01-02 20:18:22.836070,user_067,Brian Velazquez,Sales,Director,192.168.2.59,Hyderabad,True,0,13,False,1,20.76,146,False,Normal
4597,2026-01-02 20:21:22.836070,user_065,Michael Watson,Finance,Employee,192.168.7.1,Hyderabad,True,0,14,False,1,77.83,289,False,Normal
4599,2026-01-02 20:23:22.836070,user_055,Joshua Dunn,HR,Manager,192.168.8.114,Delhi,True,0,5,False,1,24.66,94,False,Normal
4598,2026-01-02 20:23:22.836070,user_048,Susan Reese,HR,Manager,192.168.9.145,Bangalore,True,1,12,False,1,50.05,267,False,Normal
4600,2026-01-02 20:24:22.836070,user_098,Katie Murray,HR,Employee,192.168.1.71,Delhi,True,0,12,False,1,60.27,297,False,Normal
4601,2026-01-02 20:25:22.836070,user_002,Scott Washington,Sales,Director,192.168.9.246,Mumbai,True,1,29,False,2,61.82,274,False,Normal
4602,2026-01-02 20:26:22.836070,user_064,Steven Smith,Engineering,Director,192.168.3.156,Bangalore,True,0,55,False,1,896.6661062193543,213,False,Normal
4603,2026-01-02 20:30:22.836070,user_063,Jennifer Bond,HR,Director,192.168.6.153,Hyderabad,True,0,158,False,1,342.76014831187524,227,False,Normal
4604,2026-01-02 20:31:22.836070,user_007,Blake Christian,HR,Employee,192.168.5.33,Bangalore,True,0,6,False,1,74.04,126,False,Normal
4605,2026-01-02 20:34:22.836070,user_065,Michael Watson,Finance,Employee,192.168.227.111,Hyderabad,True,3,32,True,1,103.0425033459361,349,True,Credential Stuffing
4606,2026-01-02 22:34:22.836070,user_090,William Mcdowell,Engineering,Director,184.102.231.44,Moscow,True,0,17,True,1,72.2021502200335,133,True,Lateral Movement
4607,2026-01-03 01:34:22.836070,user_094,Danielle Weber,Engineering,Director,192.168.195.69,Delhi,True,0,22,True,1,98.4098174144934,211,True,Credential Stuffing
4608,2026-01-03 03:34:22.836070,user_009,Brenda Taylor,Engineering,Employee,192.168.100.20,Delhi,True,1,33,True,1,95.40100988687288,243,True,Credential Stuffing
4610,2026-01-03 04:34:22.836070,user_033,Jason Watson,HR,Employee,214.22.88.50,Moscow,True,0,22,True,1,97.10742812750875,216,True,Credential Stuffing
4609,2026-01-03 04:34:22.836070,user_045,Laura Kent,Engineering,Manager,142.192.207.54,China,False,128,0,False,1,0.0,0,True,Lateral Movement
4611,2026-01-03 06:34:22.836070,user_026,Renee Smith,Sales,Manager,150.70.75.130,China,False,143,0,False,1,0.0,0,True,Impossible Travel
4612,2026-01-03 09:52:22.836070,user_069,Julia Hill,Finance,Director,192.168.2.177,Mumbai,True,0,5,False,1,67.76,146,False,Normal
4613,2026-01-03 10:20:22.836070,user_043,Paula Dyer,Engineering,Director,192.168.7.110,Mumbai,True,0,11,True,1,53.06,151,False,Normal
4614,2026-01-03 10:22:22.836070,user_036,Crystal Short,Finance,Director,192.168.9.182,Mumbai,True,1,15,False,1,39.2,238,False,Normal
4615,2026-01-03 10:34:22.836070,user_057,Bianca Montgomery,Sales,Employee,192.168.10.136,Bangalore,True,0,9,False,1,65.82,262,False,Normal
4616,2026-01-03 10:40:22.836070,user_081,Brittany Davis,Finance,Manager,192.168.9.171,Hyderabad,True,0,9,False,1,29.38,80,False,Normal
4617,2026-01-03 10:58:22.836070,user_040,Laura Mccarthy,HR,Employee,192.168.4.167,Delhi,True,0,85,False,1,193.3110001781011,274,False,Normal
4618,2026-01-03 11:06:22.836070,user_037,Jeffery Gilmore,Finance,Manager,192.168.8.159,Hyderabad,True,0,14,False,1,37.65,116,False,Normal
4619,2026-01-03 11:32:22.836070,user_076,Mr. Joseph Washington,Sales,Director,192.168.5.107,Mumbai,True,0,52,True,1,253.5706363808872,156,False,Normal
4620,2026-01-03 11:34:22.836070,user_061,Tony Stevenson,Engineering,Employee,105.40.196.38,Moscow,True,0,114,True,1,2217.82,239,True,Impossible Travel
4621,2026-01-03 11:34:22.836070,user_007,Blake Christian,HR,Employee,10.70.68.247,Bangalore,True,0,190,True,2,2458.23,326,True,Privilege Escalation
4622,2026-01-03 11:43:22.836070,user_050,Sophia Hayden,Sales,Director,192.168.5.85,Hyderabad,True,0,7,False,1,31.95,126,False,Normal
4623,2026-01-03 12:38:22.836070,user_086,Fred Mccormick,Finance,Director,192.168.8.230,Bangalore,True,0,6,True,1,71.85,60,False,Normal
4624,2026-01-03 12:39:22.836070,user_012,Charles Mendoza,HR,Employee,192.168.9.226,Hyderabad,True,0,10,False,1,54.66,202,False,Normal
4625,2026-01-03 13:09:22.836070,user_060,Patrick Holland,Sales,Employee,192.168.7.103,Mumbai,True,0,10,False,1,71.85,215,False,Normal
4626,2026-01-03 13:34:22.836070,user_068,Robert White,HR,Manager,10.108.16.108,Hyderabad,True,0,143,True,2,1757.29,248,True,After Hours Exfiltration
4627,2026-01-03 13:38:22.836070,user_020,Roger Knight,Engineering,Manager,192.168.7.89,Delhi,True,0,14,False,1,52.17,253,False,Normal
4628,2026-01-03 13:45:22.836070,user_024,Dustin Johnson,Finance,Manager,192.168.2.48,Bangalore,True,0,13,False,1,33.29,169,False,Normal
4629,2026-01-03 14:03:22.836070,user_036,Crystal Short,Finance,Director,192.168.7.72,Mumbai,True,1,6,False,1,22.98,187,False,Normal
4630,2026-01-03 14:07:22.836070,user_063,Jennifer Bond,HR,Director,192.168.9.231,Hyderabad,True,0,39,False,1,732.3947173567315,288,False,Normal
4631,2026-01-03 14:22:22.836070,user_090,William Mcdowell,Engineering,Director,192.168.7.10,Mumbai,True,0,14,False,1,28.02,292,False,Normal
4632,2026-01-03 14:31:22.836070,user_053,Sarah Porter,Engineering,Manager,192.168.4.17,Hyderabad,True,0,11,False,1,45.03,211,False,Normal
4633,2026-01-03 14:46:22.836070,user_022,Christina Obrien,Sales,Director,192.168.1.101,Bangalore,True,0,7,False,1,42.92,117,False,Normal
4634,2026-01-03 15:22:22.836070,user_003,Julie Arnold,Finance,Employee,192.168.10.250,Mumbai,True,0,10,False,1,6.8,74,False,Normal
4635,2026-01-03 15:28:22.836070,user_089,Laura Harris,Engineering,Manager,192.168.9.148,Mumbai,True,1,7,False,1,6.1,80,False,Normal
4636,2026-01-03 15:34:22.836070,user_098,Katie Murray,HR,Employee,192.168.166.236,Delhi,True,3,310,True,3,3752.06,217,True,Credential Stuffing
4637,2026-01-03 15:34:22.836070,user_027,Tanner Andrews,HR,Employee,10.253.82.56,Bangalore,True,0,41,True,2,194.93,162,True,Impossible Travel
4638,2026-01-03 15:39:22.836070,user_020,Roger Knight,Engineering,Manager,192.168.7.241,Delhi,True,0,13,False,1,10.29,247,False,Normal
4639,2026-01-03 15:48:22.836070,user_055,Joshua Dunn,HR,Manager,192.168.1.97,Delhi,True,0,12,False,1,42.34,186,False,Normal
4640,2026-01-03 16:03:22.836070,user_061,Tony Stevenson,Engineering,Employee,192.168.4.224,Mumbai,True,0,15,False,1,38.17,269,False,Normal
4641,2026-01-03 16:07:22.836070,user_090,William Mcdowell,Engineering,Director,192.168.6.57,Mumbai,True,0,67,False,1,390.3587053489639,179,False,Normal
4642,2026-01-03 16:56:22.836070,user_072,Kimberly Hawkins,Engineering,Employee,192.168.10.203,Hyderabad,True,0,8,False,1,38.2,198,False,Normal
4643,2026-01-03 17:01:22.836070,user_039,Donna Mcdonald,Sales,Director,192.168.9.165,Delhi,True,0,13,False,1,55.17,131,False,Normal
4644,2026-01-03 18:12:22.836070,user_028,Linda Good,HR,Employee,192.168.5.248,Hyderabad,True,0,7,False,1,15.56,195,False,Normal
4645,2026-01-03 19:07:22.836070,user_024,Dustin Johnson,Finance,Manager,192.168.6.21,Bangalore,True,0,39,False,1,931.2805369183128,290,False,Normal
4646,2026-01-03 19:17:22.836070,user_097,Daniel Rodriguez,Sales,Director,192.168.10.165,Bangalore,True,1,10,False,1,16.32,77,False,Normal
4647,2026-01-03 19:36:22.836070,user_043,Paula Dyer,Engineering,Director,192.168.5.52,Mumbai,True,0,14,False,1,37.93,285,False,Normal
4648,2026-01-03 19:51:22.836070,user_071,Joseph Cruz,HR,Employee,192.168.1.90,Bangalore,True,0,38,True,1,733.6425629623366,266,False,Normal
4649,2026-01-03 19:52:22.836070,user_024,Dustin Johnson,Finance,Manager,192.168.6.45,Bangalore,True,0,12,False,1,74.4,197,False,Normal
4650,2026-01-03 20:03:22.836070,user_083,Traci Walters,Engineering,Employee,192.168.9.197,Delhi,True,0,9,False,1,33.26,172,False,Normal
4651,2026-01-03 20:14:22.836070,user_016,Erika Carter,Sales,Director,192.168.2.10,Bangalore,True,0,55,False,1,533.4114150981536,258,False,Normal
4652,2026-01-03 21:34:22.836070,user_072,Kimberly Hawkins,Engineering,Employee,53.69.112.192,London,True,0,11,True,1,76.69772029988675,237,True,After Hours Exfiltration
4653,2026-01-03 23:34:22.836070,user_092,Peter Cooper,HR,Employee,192.168.230.19,Delhi,True,0,18,True,1,166.4509374600701,213,True,Impossible Travel
4656,2026-01-04 00:34:22.836070,user_092,Peter Cooper,HR,Employee,195.143.94.44,Nigeria,False,4,0,False,1,0.0,0,True,Credential Stuffing
4655,2026-01-04 00:34:22.836070,user_055,Joshua Dunn,HR,Manager,192.168.151.96,Delhi,True,0,597,True,1,3436.16,313,True,Privilege Escalation
4654,2026-01-04 00:34:22.836070,user_005,Grace Morales,Sales,Director,192.168.211.220,Bangalore,True,0,26,True,1,96.07290212721192,210,True,Impossible Travel
4657,2026-01-04 01:34:22.836070,user_075,Jeffrey Jacobs,Sales,Manager,198.48.137.80,Russia,False,46,0,False,1,0.0,0,True,After Hours Exfiltration
4658,2026-01-04 03:34:22.836070,user_092,Peter Cooper,HR,Employee,192.168.82.143,Delhi,True,0,500,True,1,6100.42,307,True,Privilege Escalation
4659,2026-01-04 04:34:22.836070,user_065,Michael Watson,Finance,Employee,192.168.234.71,Hyderabad,True,3,21,True,1,75.75188629068568,147,True,Credential Stuffing
4660,2026-01-04 06:34:22.836070,user_060,Patrick Holland,Sales,Employee,192.168.155.204,Mumbai,True,1,303,True,3,2303.97,225,True,Credential Stuffing
4661,2026-01-04 06:34:22.836070,user_083,Traci Walters,Engineering,Employee,225.9.132.129,Nigeria,False,11,0,False,1,0.0,0,True,After Hours Exfiltration
4662,2026-01-04 07:34:22.836070,user_080,Timothy Peterson,Engineering,Manager,72.197.189.111,New York,True,0,22,True,1,53.42492663212002,158,True,Impossible Travel
4663,2026-01-04 07:34:22.836070,user_044,Sharon Reed,HR,Director,197.192.133.17,Nigeria,False,45,0,False,1,0.0,0,True,Lateral Movement
4664,2026-01-04 08:34:22.836070,user_076,Mr. Joseph Washington,Sales,Director,83.12.111.102,Mumbai,False,19,0,False,1,0.0,0,True,After Hours Exfiltration
4665,2026-01-04 09:34:22.836070,user_077,Benjamin Cooper,Sales,Employee,192.168.249.234,Bangalore,True,4,95,True,3,1241.22,316,True,Credential Stuffing
4666,2026-01-04 09:46:22.836070,user_086,Fred Mccormick,Finance,Director,192.168.10.149,Bangalore,True,0,13,True,1,11.01,205,False,Normal
4667,2026-01-04 09:47:22.836070,user_031,Benjamin Orozco,Engineering,Director,192.168.6.60,Delhi,True,1,11,False,1,15.8,188,False,Normal
4668,2026-01-04 09:50:22.836070,user_085,Jennifer Holland,HR,Employee,192.168.7.223,Mumbai,True,0,7,False,1,49.07,257,False,Normal
4669,2026-01-04 09:57:22.836070,user_036,Crystal Short,Finance,Director,192.168.9.132,Mumbai,True,0,7,False,1,40.92,233,False,Normal
4670,2026-01-04 10:04:22.836070,user_086,Fred Mccormick,Finance,Director,192.168.6.183,Bangalore,True,0,9,False,1,59.48,262,False,Normal
4671,2026-01-04 10:14:22.836070,user_015,Christian Miranda,Engineering,Director,192.168.9.224,Mumbai,True,0,15,False,1,18.19,80,False,Normal
4672,2026-01-04 10:34:22.836070,user_028,Linda Good,HR,Employee,10.182.190.170,Hyderabad,True,0,374,True,2,2669.38,162,True,Lateral Movement
4673,2026-01-04 10:37:22.836070,user_005,Grace Morales,Sales,Director,192.168.3.106,Bangalore,True,0,92,False,1,136.70157278864238,112,False,Normal
4674,2026-01-04 10:50:22.836070,user_039,Donna Mcdonald,Sales,Director,192.168.2.150,Delhi,True,0,68,False,1,1077.2489359690285,200,False,Normal
4675,2026-01-04 11:34:22.836070,user_070,Amy Kelly,Sales,Employee,192.168.249.212,Hyderabad,True,3,364,True,3,2437.36,256,True,Impossible Travel
4676,2026-01-04 11:34:22.836070,user_007,Blake Christian,HR,Employee,10.222.105.61,Bangalore,True,0,127,True,2,1846.3,315,True,Credential Stuffing
4677,2026-01-04 11:46:22.836070,user_089,Laura Harris,Engineering,Manager,192.168.9.92,Mumbai,True,1,15,False,1,26.76,136,False,Normal
4678,2026-01-04 12:13:22.836070,user_028,Linda Good,HR,Employee,192.168.9.228,Hyderabad,True,0,15,False,1,23.1,193,False,Normal
4679,2026-01-04 12:18:22.836070,user_060,Patrick Holland,Sales,Employee,192.168.6.41,Mumbai,True,0,62,False,1,864.1828257593133,103,False,Normal
4680,2026-01-04 12:24:22.836070,user_064,Steven Smith,Engineering,Director,192.168.10.67,Bangalore,True,0,13,True,1,45.82,88,False,Normal
4681,2026-01-04 12:34:22.836070,user_013,Ann Skinner,Sales,Manager,192.168.6.144,Mumbai,True,0,13,False,1,40.98,103,False,Normal
4682,2026-01-04 12:36:22.836070,user_031,Benjamin Orozco,Engineering,Director,192.168.6.162,Delhi,True,0,15,False,1,24.6,176,False,Normal
4683,2026-01-04 13:05:22.836070,user_084,Anthony Obrien,Engineering,Employee,192.168.7.13,Mumbai,True,0,5,False,1,39.77,75,False,Normal
4684,2026-01-04 13:15:22.836070,user_039,Donna Mcdonald,Sales,Director,192.168.5.214,Delhi,True,20,7,False,1,15.92,119,False,Normal
4685,2026-01-04 13:28:22.836070,user_094,Danielle Weber,Engineering,Director,192.168.7.99,Delhi,True,0,5,False,1,70.63,158,False,Normal
4686,2026-01-04 13:34:22.836070,user_031,Benjamin Orozco,Engineering,Director,10.105.20.42,Delhi,True,0,211,True,2,2172.21,194,True,After Hours Exfiltration
4687,2026-01-04 13:48:22.836070,user_097,Daniel Rodriguez,Sales,Director,192.168.9.8,Bangalore,True,0,13,False,1,75.62,115,False,Normal
4688,2026-01-04 13:57:22.836070,user_096,Felicia Farmer,Sales,Manager,192.168.8.110,Mumbai,True,0,12,False,1,73.03,270,False,Normal
4689,2026-01-04 15:08:22.836070,user_085,Jennifer Holland,HR,Employee,192.168.7.45,Mumbai,True,0,6,False,1,20.69,257,False,Normal
4690,2026-01-04 15:24:22.836070,user_024,Dustin Johnson,Finance,Manager,192.168.7.183,Bangalore,True,0,15,False,1,34.43,175,False,Normal
4691,2026-01-04 15:46:22.836070,user_067,Brian Velazquez,Sales,Director,192.168.5.189,Hyderabad,True,1,6,False,1,56.35,290,False,Normal
4692,2026-01-04 15:57:22.836070,user_032,Thomas Jones,Finance,Director,192.168.1.64,Hyderabad,True,1,5,True,1,78.34,249,False,Normal
4693,2026-01-04 16:04:22.836070,user_034,Brittany Wright,Finance,Employee,192.168.4.231,Mumbai,True,0,48,False,1,293.168182531963,261,False,Normal
4694,2026-01-04 16:10:22.836070,user_071,Joseph Cruz,HR,Employee,192.168.10.147,Bangalore,True,1,14,False,1,55.09,87,False,Normal
4696,2026-01-04 16:34:22.836070,user_064,Steven Smith,Engineering,Director,82.53.37.131,Russia,False,8,0,False,1,0.0,0,True,Lateral Movement
4695,2026-01-04 16:34:22.836070,user_087,Justin Garcia,Sales,Director,180.156.67.94,Moscow,True,0,45,True,1,2114.85,131,True,Privilege Escalation
4697,2026-01-04 16:47:22.836070,user_081,Brittany Davis,Finance,Manager,192.168.5.38,Hyderabad,True,0,12,False,1,30.1,283,False,Normal
4698,2026-01-04 17:11:22.836070,user_035,Marvin Hayden,Sales,Employee,192.168.3.247,Bangalore,True,0,13,False,1,60.22,116,False,Normal
4699,2026-01-04 17:11:22.836070,user_041,Krystal Wiley,Finance,Employee,192.168.9.57,Hyderabad,True,0,9,False,1,12.82,142,False,Normal
4700,2026-01-04 17:16:22.836070,user_067,Brian Velazquez,Sales,Director,192.168.10.112,Hyderabad,True,1,5,False,1,35.59,186,False,Normal
4702,2026-01-04 17:34:22.836070,user_077,Benjamin Cooper,Sales,Employee,192.168.111.231,Bangalore,True,4,37,True,1,137.34466226887093,120,True,Lateral Movement
4701,2026-01-04 17:34:22.836070,user_062,Nathaniel Myers,HR,Employee,10.59.45.15,Bangalore,True,0,366,True,2,3068.7,175,True,Lateral Movement
4703,2026-01-04 17:37:22.836070,user_064,Steven Smith,Engineering,Director,192.168.9.149,Bangalore,True,0,7,False,1,66.27,65,False,Normal
4704,2026-01-04 17:51:22.836070,user_020,Roger Knight,Engineering,Manager,192.168.8.82,Delhi,True,0,14,False,1,50.82,298,False,Normal
4705,2026-01-04 18:25:22.836070,user_015,Christian Miranda,Engineering,Director,192.168.6.181,Mumbai,True,0,15,False,1,79.44,110,False,Normal
4706,2026-01-04 18:46:22.836070,user_027,Tanner Andrews,HR,Employee,192.168.8.8,Bangalore,True,0,7,False,1,40.91,117,False,Normal
4707,2026-01-04 18:57:22.836070,user_067,Brian Velazquez,Sales,Director,192.168.8.252,Hyderabad,True,1,9,False,1,73.65,148,False,Normal
4708,2026-01-04 19:28:22.836070,user_055,Joshua Dunn,HR,Manager,192.168.1.136,Delhi,True,0,11,False,1,28.89,89,False,Normal
4709,2026-01-04 19:29:22.836070,user_003,Julie Arnold,Finance,Employee,192.168.10.110,Mumbai,True,0,14,False,1,25.23,210,False,Normal
4710,2026-01-04 19:32:22.836070,user_065,Michael Watson,Finance,Employee,192.168.2.28,Hyderabad,True,0,5,False,1,31.1,276,False,Normal
4712,2026-01-04 20:08:22.836070,user_033,Jason Watson,HR,Employee,192.168.4.124,Bangalore,True,0,8,False,1,41.5,138,False,Normal
4711,2026-01-04 20:08:22.836070,user_076,Mr. Joseph Washington,Sales,Director,192.168.2.110,Mumbai,True,0,13,False,1,51.79,144,False,Normal
4714,2026-01-04 20:22:22.836070,user_083,Traci Walters,Engineering,Employee,192.168.5.66,Delhi,True,0,13,False,1,67.93,248,False,Normal
4713,2026-01-04 20:22:22.836070,user_038,Holly West,HR,Director,192.168.5.38,Mumbai,True,0,5,False,1,65.21,138,False,Normal
4715,2026-01-04 20:34:22.836070,user_064,Steven Smith,Engineering,Director,169.85.102.144,New York,True,0,66,True,1,567.41,159,True,After Hours Exfiltration
4716,2026-01-04 22:34:22.836070,user_060,Patrick Holland,Sales,Employee,192.168.16.113,Mumbai,True,4,43,True,2,447.04,258,True,Credential Stuffing
4717,2026-01-04 23:34:22.836070,user_093,Justin Reese,Engineering,Manager,192.168.185.29,Hyderabad,True,0,70,True,1,644.33,328,True,Privilege Escalation
4719,2026-01-05 00:34:22.836070,user_067,Brian Velazquez,Sales,Director,192.168.202.71,Hyderabad,True,0,27,True,1,90.9829468459434,230,True,Privilege Escalation
4718,2026-01-05 00:34:22.836070,user_012,Charles Mendoza,HR,Employee,110.106.177.153,Russia,False,60,0,False,1,0.0,0,True,Privilege Escalation
4720,2026-01-05 02:34:22.836070,user_062,Nathaniel Myers,HR,Employee,192.168.196.14,Bangalore,True,0,159,True,3,2496.05,348,True,Privilege Escalation
4721,2026-01-05 04:34:22.836070,user_079,Sandra Ayala,Engineering,Manager,192.168.97.77,Mumbai,True,0,307,True,1,3845.27,356,True,After Hours Exfiltration
4722,2026-01-05 04:34:22.836070,user_010,Andre Brock,Sales,Employee,90.50.192.195,New York,True,0,99,True,1,1055.41,222,True,After Hours Exfiltration
4723,2026-01-05 05:34:22.836070,user_059,Emily Anderson,Engineering,Director,86.39.126.247,Nigeria,False,45,0,False,1,0.0,0,True,Lateral Movement
4724,2026-01-05 08:34:22.836070,user_012,Charles Mendoza,HR,Employee,192.168.87.245,Hyderabad,True,1,198,True,3,2043.55,168,True,Lateral Movement
4725,2026-01-05 09:35:22.836070,user_079,Sandra Ayala,Engineering,Manager,192.168.5.123,Mumbai,True,0,11,False,1,62.17,145,False,Normal
4726,2026-01-05 09:37:22.836070,user_011,John Jenkins,Sales,Manager,192.168.10.170,Delhi,True,0,33,False,1,110.72987290448056,289,False,Normal
4727,2026-01-05 09:39:22.836070,user_052,John Cabrera,Engineering,Director,192.168.2.53,Hyderabad,True,0,8,True,1,68.4,217,False,Normal
4728,2026-01-05 09:40:22.836070,user_069,Julia Hill,Finance,Director,192.168.6.115,Mumbai,True,0,7,True,1,7.29,244,False,Normal
4729,2026-01-05 09:40:22.836070,user_024,Dustin Johnson,Finance,Manager,192.168.5.21,Bangalore,True,0,7,False,1,37.92,172,False,Normal
4730,2026-01-05 09:41:22.836070,user_035,Marvin Hayden,Sales,Employee,192.168.1.97,Bangalore,True,0,6,False,1,48.14,173,False,Normal
4731,2026-01-05 09:43:22.836070,user_084,Anthony Obrien,Engineering,Employee,192.168.10.248,Mumbai,True,0,14,False,1,53.12,179,False,Normal
4732,2026-01-05 09:43:22.836070,user_075,Jeffrey Jacobs,Sales,Manager,192.168.2.172,Mumbai,True,0,32,False,1,131.57954874412758,203,False,Normal
4733,2026-01-05 09:43:22.836070,user_045,Laura Kent,Engineering,Manager,192.168.5.49,Bangalore,True,0,11,False,1,29.23,232,False,Normal
4734,2026-01-05 09:44:22.836070,user_022,Christina Obrien,Sales,Director,192.168.9.107,Bangalore,True,0,15,False,1,30.55,264,False,Normal
4735,2026-01-05 09:44:22.836070,user_084,Anthony Obrien,Engineering,Employee,192.168.2.188,Mumbai,True,0,14,False,1,79.94,132,False,Normal
4736,2026-01-05 09:44:22.836070,user_070,Amy Kelly,Sales,Employee,192.168.5.56,Hyderabad,True,0,13,False,1,33.84,114,False,Normal
4737,2026-01-05 09:46:22.836070,user_005,Grace Morales,Sales,Director,192.168.6.5,Bangalore,True,0,15,False,1,36.17,274,False,Normal
4738,2026-01-05 09:47:22.836070,user_074,Nancy Rose,HR,Manager,192.168.3.44,Bangalore,True,7,6,False,1,34.26,196,False,Normal
4739,2026-01-05 09:47:22.836070,user_090,William Mcdowell,Engineering,Director,192.168.5.166,Mumbai,True,0,6,False,1,72.67,64,False,Normal
4740,2026-01-05 09:50:22.836070,user_060,Patrick Holland,Sales,Employee,192.168.7.14,Mumbai,True,0,41,False,1,987.2588248047024,261,False,Normal
4741,2026-01-05 09:53:22.836070,user_047,Rebecca Anderson,Finance,Employee,192.168.10.190,Mumbai,True,0,15,False,1,40.6,294,False,Normal
4742,2026-01-05 09:54:22.836070,user_024,Dustin Johnson,Finance,Manager,192.168.7.177,Bangalore,True,0,11,False,1,63.12,295,False,Normal
4743,2026-01-05 09:57:22.836070,user_058,Ronald Palmer,Sales,Manager,192.168.2.196,Mumbai,True,0,43,False,1,460.1143625420693,264,False,Normal
4745,2026-01-05 09:58:22.836070,user_025,Terry Martinez,HR,Employee,192.168.3.174,Bangalore,True,0,10,False,1,69.67,162,False,Normal
4744,2026-01-05 09:58:22.836070,user_096,Felicia Farmer,Sales,Manager,192.168.1.83,Mumbai,True,1,10,False,1,45.15,222,False,Normal
4746,2026-01-05 10:03:22.836070,user_078,Patricia French,Finance,Manager,192.168.8.208,Hyderabad,True,0,8,False,1,27.31,61,False,Normal
4747,2026-01-05 10:03:22.836070,user_031,Benjamin Orozco,Engineering,Director,192.168.1.62,Delhi,True,0,5,False,1,25.73,183,False,Normal
4748,2026-01-05 10:04:22.836070,user_083,Traci Walters,Engineering,Employee,192.168.6.128,Delhi,True,15,12,False,1,12.39,236,False,Normal
4749,2026-01-05 10:05:22.836070,user_065,Michael Watson,Finance,Employee,192.168.2.52,Hyderabad,True,0,8,False,1,58.89,173,False,Normal
4750,2026-01-05 10:05:22.836070,user_092,Peter Cooper,HR,Employee,192.168.9.240,Delhi,True,1,97,False,1,381.3963596378491,292,False,Normal
4751,2026-01-05 10:06:22.836070,user_068,Robert White,HR,Manager,192.168.3.56,Hyderabad,True,0,6,False,1,7.21,95,False,Normal
4752,2026-01-05 10:06:22.836070,user_083,Traci Walters,Engineering,Employee,192.168.8.222,Delhi,True,0,10,False,1,7.59,142,False,Normal
4753,2026-01-05 10:06:22.836070,user_003,Julie Arnold,Finance,Employee,192.168.7.127,Mumbai,True,0,13,False,1,29.34,234,False,Normal
4754,2026-01-05 10:07:22.836070,user_094,Danielle Weber,Engineering,Director,192.168.1.188,Delhi,True,0,5,False,1,15.14,274,False,Normal
4755,2026-01-05 10:08:22.836070,user_078,Patricia French,Finance,Manager,192.168.1.101,Hyderabad,True,1,8,False,1,62.16,98,False,Normal
4756,2026-01-05 10:10:22.836070,user_016,Erika Carter,Sales,Director,192.168.4.69,Bangalore,True,1,11,False,1,57.25,118,False,Normal
4758,2026-01-05 10:10:22.836070,user_010,Andre Brock,Sales,Employee,192.168.4.66,Hyderabad,True,0,15,False,1,22.13,243,False,Normal
4757,2026-01-05 10:10:22.836070,user_049,Steven White,Sales,Employee,192.168.9.8,Mumbai,True,0,11,False,1,10.32,174,False,Normal
4760,2026-01-05 10:14:22.836070,user_080,Timothy Peterson,Engineering,Manager,192.168.7.2,Mumbai,True,0,7,False,1,51.45,259,False,Normal
4759,2026-01-05 10:14:22.836070,user_066,Joshua Moses,Finance,Employee,192.168.9.193,Mumbai,True,0,11,True,1,21.86,69,False,Normal
4761,2026-01-05 10:15:22.836070,user_050,Sophia Hayden,Sales,Director,192.168.9.252,Hyderabad,True,0,41,False,2,50.01,203,False,Normal
4762,2026-01-05 10:15:22.836070,user_058,Ronald Palmer,Sales,Manager,192.168.5.71,Mumbai,True,0,9,False,1,69.29,118,False,Normal
4763,2026-01-05 10:15:22.836070,user_026,Renee Smith,Sales,Manager,192.168.8.120,Hyderabad,True,0,6,False,1,28.72,66,False,Normal
4764,2026-01-05 10:15:22.836070,user_035,Marvin Hayden,Sales,Employee,192.168.2.222,Bangalore,True,0,11,False,1,66.6,212,False,Normal
4765,2026-01-05 10:15:22.836070,user_071,Joseph Cruz,HR,Employee,192.168.5.143,Bangalore,True,0,14,False,1,6.28,242,False,Normal
